annotation_id,annotator,is_control_task,mixed_set,mixed_topics,mixed_words,quartile,sentiment,similarity,topic1_words,topic2_words,task_id,task_type,model
71291072,annotator_3,False,<b>accommodation</b><br><b>hypothesis</b><br><b>evidence</b><br>mendeleev<br>theory<br>predict<br><b>predictivism</b><br>prediction,[51],"['prediction', 'theory', 'mendeleev', 'predict', 'predictivism', 'accommodation', 'hypothesis', 'evidence']",-1,1,1.0,"['prediction', 'theory', 'mendeleev', 'predict']","['predictivism', 'accommodation', 'hypothesis', 'evidence']",task_186,single,
73027035,annotator_1,False,<b>evidence</b><br>fitness<br>gene<br>selection<br><b>confirm</b><br><b>confirmation</b><br><b>hypothesis</b><br>population,"[8, 9]","['selection', 'fitness', 'population', 'gene', 'hypothesis', 'confirmation', 'evidence', 'confirm']",0,2,0.6297659873962402,"['selection', 'fitness', 'population', 'gene']","['hypothesis', 'confirmation', 'evidence', 'confirm']",task_394,mix_8_9_closest,
71296411,annotator_0,False,<b>evidence</b><br>fitness<br>gene<br>selection<br><b>confirm</b><br><b>confirmation</b><br><b>hypothesis</b><br>population,"[8, 9]","['selection', 'fitness', 'population', 'gene', 'hypothesis', 'confirmation', 'evidence', 'confirm']",0,2,0.6297659873962402,"['selection', 'fitness', 'population', 'gene']","['hypothesis', 'confirmation', 'evidence', 'confirm']",task_394,mix_8_9_closest,
71290696,annotator_3,False,<b>evidence</b><br>fitness<br>gene<br>selection<br><b>confirm</b><br><b>confirmation</b><br><b>hypothesis</b><br>population,"[8, 9]","['selection', 'fitness', 'population', 'gene', 'hypothesis', 'confirmation', 'evidence', 'confirm']",0,2,0.6297659873962402,"['selection', 'fitness', 'population', 'gene']","['hypothesis', 'confirmation', 'evidence', 'confirm']",task_394,mix_8_9_closest,
73027649,annotator_1,False,<b>sentence</b><br><b>frege</b><br>semantics<br><b>tarski</b><br>provable<br><b>quantifier</b><br>peano<br>semantical,[0],"['tarski', 'frege', 'quantifier', 'sentence', 'semantical', 'semantics', 'peano', 'provable']",-1,1,1.0,"['tarski', 'frege', 'quantifier', 'sentence']","['semantical', 'semantics', 'peano', 'provable']",task_367,single,
71296280,annotator_0,False,<b>sentence</b><br><b>frege</b><br>semantics<br><b>tarski</b><br>provable<br><b>quantifier</b><br>peano<br>semantical,[0],"['tarski', 'frege', 'quantifier', 'sentence', 'semantical', 'semantics', 'peano', 'provable']",-1,1,1.0,"['tarski', 'frege', 'quantifier', 'sentence']","['semantical', 'semantics', 'peano', 'provable']",task_367,single,
71290914,annotator_3,False,<b>sentence</b><br><b>frege</b><br>semantics<br><b>tarski</b><br>provable<br><b>quantifier</b><br>peano<br>semantical,[0],"['tarski', 'frege', 'quantifier', 'sentence', 'semantical', 'semantics', 'peano', 'provable']",-1,1,1.0,"['tarski', 'frege', 'quantifier', 'sentence']","['semantical', 'semantics', 'peano', 'provable']",task_367,single,
73027544,annotator_1,False,energy<br><b>equilibrium</b><br><b>thermodynamic</b><br>probability<br><b>entropy</b><br><b>ergodic</b><br>boltzmann<br>system,[17],"['entropy', 'equilibrium', 'ergodic', 'thermodynamic', 'energy', 'system', 'boltzmann', 'probability']",-1,1,1.0,"['entropy', 'equilibrium', 'ergodic', 'thermodynamic']","['energy', 'system', 'boltzmann', 'probability']",task_59,single,
71299375,annotator_0,False,energy<br><b>equilibrium</b><br><b>thermodynamic</b><br>probability<br><b>entropy</b><br><b>ergodic</b><br>boltzmann<br>system,[17],"['entropy', 'equilibrium', 'ergodic', 'thermodynamic', 'energy', 'system', 'boltzmann', 'probability']",-1,1,1.0,"['entropy', 'equilibrium', 'ergodic', 'thermodynamic']","['energy', 'system', 'boltzmann', 'probability']",task_59,single,
71290765,annotator_3,False,energy<br><b>equilibrium</b><br><b>thermodynamic</b><br>probability<br><b>entropy</b><br><b>ergodic</b><br>boltzmann<br>system,[17],"['entropy', 'equilibrium', 'ergodic', 'thermodynamic', 'energy', 'system', 'boltzmann', 'probability']",-1,1,1.0,"['entropy', 'equilibrium', 'ergodic', 'thermodynamic']","['energy', 'system', 'boltzmann', 'probability']",task_59,single,
73026772,annotator_1,False,simulation<br><b>hempel</b><br>representation<br>model<br><b>explanandum</b><br>climate<br><b>explanation</b><br><b>explanatory</b>,"[29, 33]","['model', 'simulation', 'climate', 'representation', 'explanation', 'explanatory', 'hempel', 'explanandum']",0,2,0.7417621612548828,"['model', 'simulation', 'climate', 'representation']","['explanation', 'explanatory', 'hempel', 'explanandum']",task_73,mix_29_33_closest,
71299135,annotator_0,False,simulation<br><b>hempel</b><br>representation<br>model<br><b>explanandum</b><br>climate<br><b>explanation</b><br><b>explanatory</b>,"[29, 33]","['model', 'simulation', 'climate', 'representation', 'explanation', 'explanatory', 'hempel', 'explanandum']",0,2,0.7417621612548828,"['model', 'simulation', 'climate', 'representation']","['explanation', 'explanatory', 'hempel', 'explanandum']",task_73,mix_29_33_closest,
71290925,annotator_3,False,simulation<br><b>hempel</b><br>representation<br>model<br><b>explanandum</b><br>climate<br><b>explanation</b><br><b>explanatory</b>,"[29, 33]","['model', 'simulation', 'climate', 'representation', 'explanation', 'explanatory', 'hempel', 'explanandum']",0,2,0.7417621612548828,"['model', 'simulation', 'climate', 'representation']","['explanation', 'explanatory', 'hempel', 'explanandum']",task_73,mix_29_33_closest,
73026746,annotator_1,False,<b>true</b><br><b>truth</b><br>believe<br>epistemic<br><b>proposition</b><br><b>logic</b><br>belief<br>knowledge,"[7, 6]","['true', 'truth', 'logic', 'proposition', 'belief', 'knowledge', 'epistemic', 'believe']",0,2,0.8021284937858582,"['true', 'truth', 'logic', 'proposition']","['belief', 'knowledge', 'epistemic', 'believe']",task_259,mix_7_6_closest,
71299300,annotator_0,False,<b>true</b><br><b>truth</b><br>believe<br>epistemic<br><b>proposition</b><br><b>logic</b><br>belief<br>knowledge,"[7, 6]","['true', 'truth', 'logic', 'proposition', 'belief', 'knowledge', 'epistemic', 'believe']",0,2,0.8021284937858582,"['true', 'truth', 'logic', 'proposition']","['belief', 'knowledge', 'epistemic', 'believe']",task_259,mix_7_6_closest,
71289964,annotator_3,False,<b>true</b><br><b>truth</b><br>believe<br>epistemic<br><b>proposition</b><br><b>logic</b><br>belief<br>knowledge,"[7, 6]","['true', 'truth', 'logic', 'proposition', 'belief', 'knowledge', 'epistemic', 'believe']",0,2,0.8021284937858582,"['true', 'truth', 'logic', 'proposition']","['belief', 'knowledge', 'epistemic', 'believe']",task_259,mix_7_6_closest,
73027318,annotator_1,False,dee<br><b>motion</b><br>kepler<br>copernican<br><b>newton</b><br>galileo<br><b>kant</b><br><b>body</b>,"[5, 14]","['newton', 'motion', 'body', 'kant', 'galileo', 'kepler', 'copernican', 'dee']",0,1,0.823982298374176,"['newton', 'motion', 'body', 'kant']","['galileo', 'kepler', 'copernican', 'dee']",task_57,mix_5_14_closest,
71296336,annotator_0,False,dee<br><b>motion</b><br>kepler<br>copernican<br><b>newton</b><br>galileo<br><b>kant</b><br><b>body</b>,"[5, 14]","['newton', 'motion', 'body', 'kant', 'galileo', 'kepler', 'copernican', 'dee']",0,1,0.823982298374176,"['newton', 'motion', 'body', 'kant']","['galileo', 'kepler', 'copernican', 'dee']",task_57,mix_5_14_closest,
71291007,annotator_3,False,dee<br><b>motion</b><br>kepler<br>copernican<br><b>newton</b><br>galileo<br><b>kant</b><br><b>body</b>,"[5, 14]","['newton', 'motion', 'body', 'kant', 'galileo', 'kepler', 'copernican', 'dee']",0,1,0.823982298374176,"['newton', 'motion', 'body', 'kant']","['galileo', 'kepler', 'copernican', 'dee']",task_57,mix_5_14_closest,
73026685,annotator_1,False,<b>fitness</b><br>specie<br>species<br><b>selection</b><br><b>trait</b><br><b>population</b><br>organism<br>taxon,"[8, 37]","['fitness', 'selection', 'population', 'trait', 'specie', 'species', 'organism', 'taxon']",0,1,0.756037712097168,"['fitness', 'selection', 'population', 'trait']","['specie', 'species', 'organism', 'taxon']",task_429,mix_8_37_closest,
71296375,annotator_0,False,<b>fitness</b><br>specie<br>species<br><b>selection</b><br><b>trait</b><br><b>population</b><br>organism<br>taxon,"[8, 37]","['fitness', 'selection', 'population', 'trait', 'specie', 'species', 'organism', 'taxon']",0,1,0.756037712097168,"['fitness', 'selection', 'population', 'trait']","['specie', 'species', 'organism', 'taxon']",task_429,mix_8_37_closest,
71290224,annotator_3,False,<b>fitness</b><br>specie<br>species<br><b>selection</b><br><b>trait</b><br><b>population</b><br>organism<br>taxon,"[8, 37]","['fitness', 'selection', 'population', 'trait', 'specie', 'species', 'organism', 'taxon']",0,1,0.756037712097168,"['fitness', 'selection', 'population', 'trait']","['specie', 'species', 'organism', 'taxon']",task_429,mix_8_37_closest,
73027124,annotator_1,False,<b>agent</b><br>hypothesis<br><b>bayesian</b><br>statistical<br>probability<br>frequency<br><b>credence</b><br><b>belief</b>,"[11, 18]","['probability', 'frequency', 'statistical', 'hypothesis', 'bayesian', 'agent', 'credence', 'belief']",0,2,0.7679745554924011,"['probability', 'frequency', 'statistical', 'hypothesis']","['bayesian', 'agent', 'credence', 'belief']",task_10,mix_11_18_closest,
71296352,annotator_0,False,<b>agent</b><br>hypothesis<br><b>bayesian</b><br>statistical<br>probability<br>frequency<br><b>credence</b><br><b>belief</b>,"[11, 18]","['probability', 'frequency', 'statistical', 'hypothesis', 'bayesian', 'agent', 'credence', 'belief']",0,1,0.7679745554924011,"['probability', 'frequency', 'statistical', 'hypothesis']","['bayesian', 'agent', 'credence', 'belief']",task_10,mix_11_18_closest,
71290839,annotator_3,False,<b>agent</b><br>hypothesis<br><b>bayesian</b><br>statistical<br>probability<br>frequency<br><b>credence</b><br><b>belief</b>,"[11, 18]","['probability', 'frequency', 'statistical', 'hypothesis', 'bayesian', 'agent', 'credence', 'belief']",0,1,0.7679745554924011,"['probability', 'frequency', 'statistical', 'hypothesis']","['bayesian', 'agent', 'credence', 'belief']",task_10,mix_11_18_closest,
73027013,annotator_1,False,<b>truth</b><br>epistemic<br><b>false</b><br>believe<br>belief<br><b>proposition</b><br>knowledge<br><b>true</b>,"[0, 4]","['belief', 'knowledge', 'epistemic', 'believe', 'truth', 'true', 'proposition', 'false']",0,2,0.8101435899734497,"['belief', 'knowledge', 'epistemic', 'believe']","['truth', 'true', 'proposition', 'false']",task_291,mix_0_4_closest,
71296181,annotator_0,False,<b>truth</b><br>epistemic<br><b>false</b><br>believe<br>belief<br><b>proposition</b><br>knowledge<br><b>true</b>,"[0, 4]","['belief', 'knowledge', 'epistemic', 'believe', 'truth', 'true', 'proposition', 'false']",0,2,0.8101435899734497,"['belief', 'knowledge', 'epistemic', 'believe']","['truth', 'true', 'proposition', 'false']",task_291,mix_0_4_closest,
71290876,annotator_3,False,<b>truth</b><br>epistemic<br><b>false</b><br>believe<br>belief<br><b>proposition</b><br>knowledge<br><b>true</b>,"[0, 4]","['belief', 'knowledge', 'epistemic', 'believe', 'truth', 'true', 'proposition', 'false']",0,2,0.8101435899734497,"['belief', 'knowledge', 'epistemic', 'believe']","['truth', 'true', 'proposition', 'false']",task_291,mix_0_4_closest,
73027557,annotator_1,False,language<br><b>speaker</b><br><b>utterance</b><br>truth<br><b>semantic</b><br>quine<br><b>sentence</b><br>predicate,"[40, 32]","['sentence', 'utterance', 'speaker', 'semantic', 'quine', 'truth', 'predicate', 'language']",0,1,0.818499743938446,"['sentence', 'utterance', 'speaker', 'semantic']","['quine', 'truth', 'predicate', 'language']",task_66,mix_40_32_closest,
71299412,annotator_0,False,language<br><b>speaker</b><br><b>utterance</b><br>truth<br><b>semantic</b><br>quine<br><b>sentence</b><br>predicate,"[40, 32]","['sentence', 'utterance', 'speaker', 'semantic', 'quine', 'truth', 'predicate', 'language']",0,1,0.818499743938446,"['sentence', 'utterance', 'speaker', 'semantic']","['quine', 'truth', 'predicate', 'language']",task_66,mix_40_32_closest,
71290294,annotator_3,False,language<br><b>speaker</b><br><b>utterance</b><br>truth<br><b>semantic</b><br>quine<br><b>sentence</b><br>predicate,"[40, 32]","['sentence', 'utterance', 'speaker', 'semantic', 'quine', 'truth', 'predicate', 'language']",0,1,0.818499743938446,"['sentence', 'utterance', 'speaker', 'semantic']","['quine', 'truth', 'predicate', 'language']",task_66,mix_40_32_closest,
73026742,annotator_1,False,<b>causal</b><br><b>cause</b><br>explanatory<br>explanation<br><b>event</b><br>explanandum<br>explain<br><b>causation</b>,"[7, 19]","['causal', 'cause', 'causation', 'event', 'explanation', 'explanatory', 'explain', 'explanandum']",0,1,0.7150139212608337,"['causal', 'cause', 'causation', 'event']","['explanation', 'explanatory', 'explain', 'explanandum']",task_403,mix_7_19_closest,
71299138,annotator_0,False,<b>causal</b><br><b>cause</b><br>explanatory<br>explanation<br><b>event</b><br>explanandum<br>explain<br><b>causation</b>,"[7, 19]","['causal', 'cause', 'causation', 'event', 'explanation', 'explanatory', 'explain', 'explanandum']",0,2,0.7150139212608337,"['causal', 'cause', 'causation', 'event']","['explanation', 'explanatory', 'explain', 'explanandum']",task_403,mix_7_19_closest,
71291196,annotator_3,False,<b>causal</b><br><b>cause</b><br>explanatory<br>explanation<br><b>event</b><br>explanandum<br>explain<br><b>causation</b>,"[7, 19]","['causal', 'cause', 'causation', 'event', 'explanation', 'explanatory', 'explain', 'explanandum']",0,2,0.7150139212608337,"['causal', 'cause', 'causation', 'event']","['explanation', 'explanatory', 'explain', 'explanandum']",task_403,mix_7_19_closest,
73027113,annotator_1,False,<b>sentence</b><br><b>truth</b><br>tarski<br>quine<br><b>language</b><br>semantic<br>proposition<br><b>predicate</b>,[32],"['sentence', 'truth', 'predicate', 'language', 'quine', 'tarski', 'proposition', 'semantic']",-1,1,1.0,"['sentence', 'truth', 'predicate', 'language']","['quine', 'tarski', 'proposition', 'semantic']",task_46,single,
71296372,annotator_0,False,<b>sentence</b><br><b>truth</b><br>tarski<br>quine<br><b>language</b><br>semantic<br>proposition<br><b>predicate</b>,[32],"['sentence', 'truth', 'predicate', 'language', 'quine', 'tarski', 'proposition', 'semantic']",-1,1,1.0,"['sentence', 'truth', 'predicate', 'language']","['quine', 'tarski', 'proposition', 'semantic']",task_46,single,
71290319,annotator_3,False,<b>sentence</b><br><b>truth</b><br>tarski<br>quine<br><b>language</b><br>semantic<br>proposition<br><b>predicate</b>,[32],"['sentence', 'truth', 'predicate', 'language', 'quine', 'tarski', 'proposition', 'semantic']",-1,1,1.0,"['sentence', 'truth', 'predicate', 'language']","['quine', 'tarski', 'proposition', 'semantic']",task_46,single,
73026733,annotator_1,False,<b>causation</b><br><b>law</b><br>scientific<br>research<br>science<br><b>cause</b><br>social<br><b>causal</b>,"[7, 4]","['science', 'social', 'scientific', 'research', 'causal', 'causation', 'cause', 'law']",0,2,0.6718894243240356,"['science', 'social', 'scientific', 'research']","['causal', 'causation', 'cause', 'law']",task_1,mix_7_4_closest,
71299413,annotator_0,False,<b>causation</b><br><b>law</b><br>scientific<br>research<br>science<br><b>cause</b><br>social<br><b>causal</b>,"[7, 4]","['science', 'social', 'scientific', 'research', 'causal', 'causation', 'cause', 'law']",0,2,0.6718894243240356,"['science', 'social', 'scientific', 'research']","['causal', 'causation', 'cause', 'law']",task_1,mix_7_4_closest,
71290728,annotator_3,False,<b>causation</b><br><b>law</b><br>scientific<br>research<br>science<br><b>cause</b><br>social<br><b>causal</b>,"[7, 4]","['science', 'social', 'scientific', 'research', 'causal', 'causation', 'cause', 'law']",0,2,0.6718894243240356,"['science', 'social', 'scientific', 'research']","['causal', 'causation', 'cause', 'law']",task_1,mix_7_4_closest,
73027177,annotator_1,False,<b>selection</b><br><b>evolutionary</b><br>species<br>organism<br><b>fitness</b><br>gene<br><b>population</b><br>specie,"[31, 38]","['specie', 'species', 'organism', 'gene', 'selection', 'fitness', 'population', 'evolutionary']",0,1,0.8273676633834839,"['specie', 'species', 'organism', 'gene']","['selection', 'fitness', 'population', 'evolutionary']",task_45,mix_31_38_closest,
71296344,annotator_0,False,<b>selection</b><br><b>evolutionary</b><br>species<br>organism<br><b>fitness</b><br>gene<br><b>population</b><br>specie,"[31, 38]","['specie', 'species', 'organism', 'gene', 'selection', 'fitness', 'population', 'evolutionary']",0,1,0.8273676633834839,"['specie', 'species', 'organism', 'gene']","['selection', 'fitness', 'population', 'evolutionary']",task_45,mix_31_38_closest,
71290885,annotator_3,False,<b>selection</b><br><b>evolutionary</b><br>species<br>organism<br><b>fitness</b><br>gene<br><b>population</b><br>specie,"[31, 38]","['specie', 'species', 'organism', 'gene', 'selection', 'fitness', 'population', 'evolutionary']",0,1,0.8273676633834839,"['specie', 'species', 'organism', 'gene']","['selection', 'fitness', 'population', 'evolutionary']",task_45,mix_31_38_closest,
73027892,annotator_1,False,<b>book</b><br>dutch<br>beauty<br>bookie<br>bet<br><b>coherence</b><br><b>monday</b><br><b>head</b>,[47],"['bet', 'dutch', 'beauty', 'bookie', 'monday', 'book', 'head', 'coherence']",-1,2,1.0,"['bet', 'dutch', 'beauty', 'bookie']","['monday', 'book', 'head', 'coherence']",task_424,single,
71296685,annotator_0,False,<b>book</b><br>dutch<br>beauty<br>bookie<br>bet<br><b>coherence</b><br><b>monday</b><br><b>head</b>,[47],"['bet', 'dutch', 'beauty', 'bookie', 'monday', 'book', 'head', 'coherence']",-1,1,1.0,"['bet', 'dutch', 'beauty', 'bookie']","['monday', 'book', 'head', 'coherence']",task_424,single,
71290281,annotator_3,False,<b>book</b><br>dutch<br>beauty<br>bookie<br>bet<br><b>coherence</b><br><b>monday</b><br><b>head</b>,[47],"['bet', 'dutch', 'beauty', 'bookie', 'monday', 'book', 'head', 'coherence']",-1,2,1.0,"['bet', 'dutch', 'beauty', 'bookie']","['monday', 'book', 'head', 'coherence']",task_424,single,
73028006,annotator_1,False,<b>language</b><br>logic<br>proof<br>mathematics<br><b>meaning</b><br><b>carnap</b><br>axiom<br><b>sentence</b>,"[1, 3]","['mathematics', 'axiom', 'logic', 'proof', 'sentence', 'language', 'meaning', 'carnap']",0,2,0.7001394033432007,"['mathematics', 'axiom', 'logic', 'proof']","['sentence', 'language', 'meaning', 'carnap']",task_4,mix_1_3_closest,
71296351,annotator_0,False,<b>language</b><br>logic<br>proof<br>mathematics<br><b>meaning</b><br><b>carnap</b><br>axiom<br><b>sentence</b>,"[1, 3]","['mathematics', 'axiom', 'logic', 'proof', 'sentence', 'language', 'meaning', 'carnap']",0,2,0.7001394033432007,"['mathematics', 'axiom', 'logic', 'proof']","['sentence', 'language', 'meaning', 'carnap']",task_4,mix_1_3_closest,
71290469,annotator_3,False,<b>language</b><br>logic<br>proof<br>mathematics<br><b>meaning</b><br><b>carnap</b><br>axiom<br><b>sentence</b>,"[1, 3]","['mathematics', 'axiom', 'logic', 'proof', 'sentence', 'language', 'meaning', 'carnap']",0,2,0.7001394033432007,"['mathematics', 'axiom', 'logic', 'proof']","['sentence', 'language', 'meaning', 'carnap']",task_4,mix_1_3_closest,
73027819,annotator_1,False,<b>mathematics</b><br><b>mathematical</b><br>proof<br>arithmetic<br><b>axiom</b><br>mathematician<br><b>geometry</b><br>theorem,[4],"['mathematics', 'mathematical', 'axiom', 'geometry', 'proof', 'arithmetic', 'mathematician', 'theorem']",-1,1,1.0,"['mathematics', 'mathematical', 'axiom', 'geometry']","['proof', 'arithmetic', 'mathematician', 'theorem']",task_17,single,
71299372,annotator_0,False,<b>mathematics</b><br><b>mathematical</b><br>proof<br>arithmetic<br><b>axiom</b><br>mathematician<br><b>geometry</b><br>theorem,[4],"['mathematics', 'mathematical', 'axiom', 'geometry', 'proof', 'arithmetic', 'mathematician', 'theorem']",-1,1,1.0,"['mathematics', 'mathematical', 'axiom', 'geometry']","['proof', 'arithmetic', 'mathematician', 'theorem']",task_17,single,
71289616,annotator_3,False,<b>mathematics</b><br><b>mathematical</b><br>proof<br>arithmetic<br><b>axiom</b><br>mathematician<br><b>geometry</b><br>theorem,[4],"['mathematics', 'mathematical', 'axiom', 'geometry', 'proof', 'arithmetic', 'mathematician', 'theorem']",-1,1,1.0,"['mathematics', 'mathematical', 'axiom', 'geometry']","['proof', 'arithmetic', 'mathematician', 'theorem']",task_17,single,
73027144,annotator_1,False,justification<br><b>cognitive</b><br><b>proposition</b><br>belief<br><b>realist</b><br>epistemic<br><b>agent</b><br>knowledge,[6],"['belief', 'epistemic', 'justification', 'knowledge', 'proposition', 'agent', 'realist', 'cognitive']",-1,2,1.0,"['belief', 'epistemic', 'justification', 'knowledge']","['proposition', 'agent', 'realist', 'cognitive']",task_8,single,
71299207,annotator_0,False,justification<br><b>cognitive</b><br><b>proposition</b><br>belief<br><b>realist</b><br>epistemic<br><b>agent</b><br>knowledge,[6],"['belief', 'epistemic', 'justification', 'knowledge', 'proposition', 'agent', 'realist', 'cognitive']",-1,1,1.0,"['belief', 'epistemic', 'justification', 'knowledge']","['proposition', 'agent', 'realist', 'cognitive']",task_8,single,
71290137,annotator_3,False,justification<br><b>cognitive</b><br><b>proposition</b><br>belief<br><b>realist</b><br>epistemic<br><b>agent</b><br>knowledge,[6],"['belief', 'epistemic', 'justification', 'knowledge', 'proposition', 'agent', 'realist', 'cognitive']",-1,1,1.0,"['belief', 'epistemic', 'justification', 'knowledge']","['proposition', 'agent', 'realist', 'cognitive']",task_8,single,
73027086,annotator_1,False,scheines<br><b>hesslow</b><br>spirtes<br>intervention<br><b>causation</b><br>cmc<br><b>preemption</b><br><b>emption</b>,"[24, 33]","['causation', 'preemption', 'emption', 'hesslow', 'spirtes', 'scheines', 'intervention', 'cmc']",0,1,0.7802830934524536,"['causation', 'preemption', 'emption', 'hesslow']","['spirtes', 'scheines', 'intervention', 'cmc']",task_386,mix_24_33_closest,
71299272,annotator_0,False,scheines<br><b>hesslow</b><br>spirtes<br>intervention<br><b>causation</b><br>cmc<br><b>preemption</b><br><b>emption</b>,"[24, 33]","['causation', 'preemption', 'emption', 'hesslow', 'spirtes', 'scheines', 'intervention', 'cmc']",0,1,0.7802830934524536,"['causation', 'preemption', 'emption', 'hesslow']","['spirtes', 'scheines', 'intervention', 'cmc']",task_386,mix_24_33_closest,
71289648,annotator_3,False,scheines<br><b>hesslow</b><br>spirtes<br>intervention<br><b>causation</b><br>cmc<br><b>preemption</b><br><b>emption</b>,"[24, 33]","['causation', 'preemption', 'emption', 'hesslow', 'spirtes', 'scheines', 'intervention', 'cmc']",0,1,0.7802830934524536,"['causation', 'preemption', 'emption', 'hesslow']","['spirtes', 'scheines', 'intervention', 'cmc']",task_386,mix_24_33_closest,
73026758,annotator_1,False,<b>research</b><br><b>social</b><br>work<br>history<br>philosophy<br><b>science</b><br><b>scientific</b><br>scientist,[24],"['science', 'social', 'scientific', 'research', 'philosophy', 'history', 'work', 'scientist']",-1,1,1.0,"['science', 'social', 'scientific', 'research']","['philosophy', 'history', 'work', 'scientist']",task_256,single,
71296437,annotator_0,False,<b>research</b><br><b>social</b><br>work<br>history<br>philosophy<br><b>science</b><br><b>scientific</b><br>scientist,[24],"['science', 'social', 'scientific', 'research', 'philosophy', 'history', 'work', 'scientist']",-1,1,1.0,"['science', 'social', 'scientific', 'research']","['philosophy', 'history', 'work', 'scientist']",task_256,single,
71291027,annotator_3,False,<b>research</b><br><b>social</b><br>work<br>history<br>philosophy<br><b>science</b><br><b>scientific</b><br>scientist,[24],"['science', 'social', 'scientific', 'research', 'philosophy', 'history', 'work', 'scientist']",-1,1,1.0,"['science', 'social', 'scientific', 'research']","['philosophy', 'history', 'work', 'scientist']",task_256,single,
73027797,annotator_1,False,<b>object</b><br><b>relation</b><br>experience<br>science<br>concept<br><b>world</b><br><b>property</b><br>knowledge,"[20, 16]","['concept', 'knowledge', 'experience', 'science', 'property', 'world', 'object', 'relation']",0,2,0.7960132956504822,"['concept', 'knowledge', 'experience', 'science']","['property', 'world', 'object', 'relation']",task_253,mix_20_16_closest,
71296298,annotator_0,False,<b>object</b><br><b>relation</b><br>experience<br>science<br>concept<br><b>world</b><br><b>property</b><br>knowledge,"[20, 16]","['concept', 'knowledge', 'experience', 'science', 'property', 'world', 'object', 'relation']",0,2,0.7960132956504822,"['concept', 'knowledge', 'experience', 'science']","['property', 'world', 'object', 'relation']",task_253,mix_20_16_closest,
71289921,annotator_3,False,<b>object</b><br><b>relation</b><br>experience<br>science<br>concept<br><b>world</b><br><b>property</b><br>knowledge,"[20, 16]","['concept', 'knowledge', 'experience', 'science', 'property', 'world', 'object', 'relation']",0,1,0.7960132956504822,"['concept', 'knowledge', 'experience', 'science']","['property', 'world', 'object', 'relation']",task_253,mix_20_16_closest,
73027522,annotator_1,False,mental<br><b>perceptual</b><br><b>visual</b><br>causal<br><b>cognitive</b><br>causation<br><b>cause</b><br>brain,[6],"['causal', 'causation', 'mental', 'brain', 'visual', 'cause', 'cognitive', 'perceptual']",-1,1,1.0,"['causal', 'causation', 'mental', 'brain']","['visual', 'cause', 'cognitive', 'perceptual']",task_85,single,
71296555,annotator_0,False,mental<br><b>perceptual</b><br><b>visual</b><br>causal<br><b>cognitive</b><br>causation<br><b>cause</b><br>brain,[6],"['causal', 'causation', 'mental', 'brain', 'visual', 'cause', 'cognitive', 'perceptual']",-1,1,1.0,"['causal', 'causation', 'mental', 'brain']","['visual', 'cause', 'cognitive', 'perceptual']",task_85,single,
71290156,annotator_3,False,mental<br><b>perceptual</b><br><b>visual</b><br>causal<br><b>cognitive</b><br>causation<br><b>cause</b><br>brain,[6],"['causal', 'causation', 'mental', 'brain', 'visual', 'cause', 'cognitive', 'perceptual']",-1,1,1.0,"['causal', 'causation', 'mental', 'brain']","['visual', 'cause', 'cognitive', 'perceptual']",task_85,single,
73026784,annotator_1,False,<b>theory</b><br><b>particle</b><br>concept<br><b>space</b><br>experience<br>kant<br><b>quantum</b><br>object,"[2, 0]","['quantum', 'particle', 'theory', 'space', 'object', 'experience', 'kant', 'concept']",0,2,0.6558777093887329,"['quantum', 'particle', 'theory', 'space']","['object', 'experience', 'kant', 'concept']",task_397,mix_2_0_closest,
71299377,annotator_0,False,<b>theory</b><br><b>particle</b><br>concept<br><b>space</b><br>experience<br>kant<br><b>quantum</b><br>object,"[2, 0]","['quantum', 'particle', 'theory', 'space', 'object', 'experience', 'kant', 'concept']",0,2,0.6558777093887329,"['quantum', 'particle', 'theory', 'space']","['object', 'experience', 'kant', 'concept']",task_397,mix_2_0_closest,
71290725,annotator_3,False,<b>theory</b><br><b>particle</b><br>concept<br><b>space</b><br>experience<br>kant<br><b>quantum</b><br>object,"[2, 0]","['quantum', 'particle', 'theory', 'space', 'object', 'experience', 'kant', 'concept']",0,2,0.6558777093887329,"['quantum', 'particle', 'theory', 'space']","['object', 'experience', 'kant', 'concept']",task_397,mix_2_0_closest,
73027538,annotator_1,False,<b>probability</b><br><b>hypothesis</b><br>set<br>theory<br><b>evidence</b><br>value<br>function<br><b>case</b>,[1],"['probability', 'hypothesis', 'case', 'evidence', 'value', 'theory', 'set', 'function']",-1,2,1.0,"['probability', 'hypothesis', 'case', 'evidence']","['value', 'theory', 'set', 'function']",task_158,single,
71299229,annotator_0,False,<b>probability</b><br><b>hypothesis</b><br>set<br>theory<br><b>evidence</b><br>value<br>function<br><b>case</b>,[1],"['probability', 'hypothesis', 'case', 'evidence', 'value', 'theory', 'set', 'function']",-1,1,1.0,"['probability', 'hypothesis', 'case', 'evidence']","['value', 'theory', 'set', 'function']",task_158,single,
71290080,annotator_3,False,<b>probability</b><br><b>hypothesis</b><br>set<br>theory<br><b>evidence</b><br>value<br>function<br><b>case</b>,[1],"['probability', 'hypothesis', 'case', 'evidence', 'value', 'theory', 'set', 'function']",-1,2,1.0,"['probability', 'hypothesis', 'case', 'evidence']","['value', 'theory', 'set', 'function']",task_158,single,
