annotation_id,annotator,id,intruder,is_control_task,model,sentiment,text,word1,word2,word3,word4,word5
71270450,annotator_3,216476690,nudge,,CFMF_50,nudge,b4e639a0-791b-46c5-8a62-dd33759efa50,laudan,lakatos,science,nudge,rationality
71267672,annotator_0,216476690,nudge,,CFMF_50,nudge,b4e639a0-791b-46c5-8a62-dd33759efa50,laudan,lakatos,science,nudge,rationality
71214291,annotator_2,216476690,nudge,,CFMF_50,nudge,b4e639a0-791b-46c5-8a62-dd33759efa50,laudan,lakatos,science,nudge,rationality
71122164,annotator_4,216476690,nudge,,CFMF_50,nudge,b4e639a0-791b-46c5-8a62-dd33759efa50,laudan,lakatos,science,nudge,rationality
71389114,annotator_1,216476691,fitness,,Top2Vec_48,fitness,cdb22ddd-7e8a-47c9-9de7-986f005e2d6c,eigenstate,quantum,superposition,fitness,eigenstates
71270920,annotator_3,216476691,fitness,,Top2Vec_48,fitness,cdb22ddd-7e8a-47c9-9de7-986f005e2d6c,eigenstate,quantum,superposition,fitness,eigenstates
71265199,annotator_0,216476691,fitness,,Top2Vec_48,fitness,cdb22ddd-7e8a-47c9-9de7-986f005e2d6c,eigenstate,quantum,superposition,fitness,eigenstates
71214778,annotator_2,216476691,fitness,,Top2Vec_48,fitness,cdb22ddd-7e8a-47c9-9de7-986f005e2d6c,eigenstate,quantum,superposition,fitness,eigenstates
71122825,annotator_4,216476691,fitness,,Top2Vec_48,fitness,cdb22ddd-7e8a-47c9-9de7-986f005e2d6c,eigenstate,quantum,superposition,fitness,eigenstates
71384303,annotator_1,216476692,burgess,,CFMF-emb_51,burgess,80a03b9e-5e32-4a7a-a88b-ff8adaf2675c,burgess,player,game,preference,payoff
71270826,annotator_3,216476692,burgess,,CFMF-emb_51,burgess,80a03b9e-5e32-4a7a-a88b-ff8adaf2675c,burgess,player,game,preference,payoff
71267241,annotator_0,216476692,burgess,,CFMF-emb_51,burgess,80a03b9e-5e32-4a7a-a88b-ff8adaf2675c,burgess,player,game,preference,payoff
71213774,annotator_2,216476692,burgess,,CFMF-emb_51,burgess,80a03b9e-5e32-4a7a-a88b-ff8adaf2675c,burgess,player,game,preference,payoff
71126043,annotator_4,216476692,burgess,,CFMF-emb_51,payoff,80a03b9e-5e32-4a7a-a88b-ff8adaf2675c,burgess,player,game,preference,payoff
71384344,annotator_1,216476693,archaeology,,CFMF_10,archaeology,fc9e8d83-ae2e-4273-b5dd-3f52a28c8271,logic,archaeology,axiom,proof,mathematics
71270811,annotator_3,216476693,archaeology,,CFMF_10,archaeology,fc9e8d83-ae2e-4273-b5dd-3f52a28c8271,logic,archaeology,axiom,proof,mathematics
71266223,annotator_0,216476693,archaeology,,CFMF_10,archaeology,fc9e8d83-ae2e-4273-b5dd-3f52a28c8271,logic,archaeology,axiom,proof,mathematics
71213530,annotator_2,216476693,archaeology,,CFMF_10,archaeology,fc9e8d83-ae2e-4273-b5dd-3f52a28c8271,logic,archaeology,axiom,proof,mathematics
71122990,annotator_4,216476693,archaeology,,CFMF_10,archaeology,fc9e8d83-ae2e-4273-b5dd-3f52a28c8271,logic,archaeology,axiom,proof,mathematics
71388980,annotator_1,216476694,verify,,Top2Vec_48,trst,eb760e43-e96f-40ef-99b2-8d9b70a13339,verify,trst,supertask,supertasks,laraudogoitia
71270459,annotator_3,216476694,verify,,Top2Vec_48,trst,eb760e43-e96f-40ef-99b2-8d9b70a13339,verify,trst,supertask,supertasks,laraudogoitia
71268222,annotator_0,216476694,verify,,Top2Vec_48,trst,eb760e43-e96f-40ef-99b2-8d9b70a13339,verify,trst,supertask,supertasks,laraudogoitia
71212251,annotator_2,216476694,verify,,Top2Vec_48,trst,eb760e43-e96f-40ef-99b2-8d9b70a13339,verify,trst,supertask,supertasks,laraudogoitia
71122295,annotator_4,216476694,verify,,Top2Vec_48,laraudogoitia,eb760e43-e96f-40ef-99b2-8d9b70a13339,verify,trst,supertask,supertasks,laraudogoitia
71384578,annotator_1,216476695,intestinal,,Top2Vec_10,intestinal,0f95ca92-6fd9-4f5c-a89a-5a3ad30deebc,tarski,quantifier,semantics,provable,intestinal
71270932,annotator_3,216476695,intestinal,,Top2Vec_10,intestinal,0f95ca92-6fd9-4f5c-a89a-5a3ad30deebc,tarski,quantifier,semantics,provable,intestinal
71267906,annotator_0,216476695,intestinal,,Top2Vec_10,intestinal,0f95ca92-6fd9-4f5c-a89a-5a3ad30deebc,tarski,quantifier,semantics,provable,intestinal
71214496,annotator_2,216476695,intestinal,,Top2Vec_10,intestinal,0f95ca92-6fd9-4f5c-a89a-5a3ad30deebc,tarski,quantifier,semantics,provable,intestinal
71126099,annotator_4,216476695,intestinal,,Top2Vec_10,intestinal,0f95ca92-6fd9-4f5c-a89a-5a3ad30deebc,tarski,quantifier,semantics,provable,intestinal
71389194,annotator_1,216476696,vegetation,,CFMF_10,vegetation,63a9ebd2-33b5-498f-bfe6-d14be8eacd17,society,vegetation,social,science,scientific
71270600,annotator_3,216476696,vegetation,,CFMF_10,vegetation,63a9ebd2-33b5-498f-bfe6-d14be8eacd17,society,vegetation,social,science,scientific
71266565,annotator_0,216476696,vegetation,,CFMF_10,vegetation,63a9ebd2-33b5-498f-bfe6-d14be8eacd17,society,vegetation,social,science,scientific
71211762,annotator_2,216476696,vegetation,,CFMF_10,vegetation,63a9ebd2-33b5-498f-bfe6-d14be8eacd17,society,vegetation,social,science,scientific
71124387,annotator_4,216476696,vegetation,,CFMF_10,vegetation,63a9ebd2-33b5-498f-bfe6-d14be8eacd17,society,vegetation,social,science,scientific
71389136,annotator_1,216476697,perplexity,,BERTopic_25,perplexity,d51b41f7-d958-4392-aaf8-4ef472c6a9ac,measurement,perplexity,quantity,scale,measure
71270412,annotator_3,216476697,perplexity,,BERTopic_25,perplexity,d51b41f7-d958-4392-aaf8-4ef472c6a9ac,measurement,perplexity,quantity,scale,measure
71267945,annotator_0,216476697,perplexity,,BERTopic_25,perplexity,d51b41f7-d958-4392-aaf8-4ef472c6a9ac,measurement,perplexity,quantity,scale,measure
71214405,annotator_2,216476697,perplexity,,BERTopic_25,perplexity,d51b41f7-d958-4392-aaf8-4ef472c6a9ac,measurement,perplexity,quantity,scale,measure
71122016,annotator_4,216476697,perplexity,,BERTopic_25,perplexity,d51b41f7-d958-4392-aaf8-4ef472c6a9ac,measurement,perplexity,quantity,scale,measure
71389460,annotator_1,216476698,dielectric,,CFMF_25,dielectric,58a71f29-b22f-4985-aad7-026e66aabbe9,miller,dielectric,popper,lakatos,verisimilitude
71270724,annotator_3,216476698,dielectric,,CFMF_25,dielectric,58a71f29-b22f-4985-aad7-026e66aabbe9,miller,dielectric,popper,lakatos,verisimilitude
71267013,annotator_0,216476698,dielectric,,CFMF_25,dielectric,58a71f29-b22f-4985-aad7-026e66aabbe9,miller,dielectric,popper,lakatos,verisimilitude
71212012,annotator_2,216476698,dielectric,,CFMF_25,miller,58a71f29-b22f-4985-aad7-026e66aabbe9,miller,dielectric,popper,lakatos,verisimilitude
71124924,annotator_4,216476698,dielectric,,CFMF_25,miller,58a71f29-b22f-4985-aad7-026e66aabbe9,miller,dielectric,popper,lakatos,verisimilitude
71389355,annotator_1,216476699,camp,,LDA_25,camp,da57f239-ad08-48a0-8e5b-9ff921525ec0,truth,true,proposition,camp,logic
71270817,annotator_3,216476699,camp,,LDA_25,camp,da57f239-ad08-48a0-8e5b-9ff921525ec0,truth,true,proposition,camp,logic
71267248,annotator_0,216476699,camp,,LDA_25,camp,da57f239-ad08-48a0-8e5b-9ff921525ec0,truth,true,proposition,camp,logic
71211917,annotator_2,216476699,camp,,LDA_25,camp,da57f239-ad08-48a0-8e5b-9ff921525ec0,truth,true,proposition,camp,logic
71122722,annotator_4,216476699,camp,,LDA_25,camp,da57f239-ad08-48a0-8e5b-9ff921525ec0,truth,true,proposition,camp,logic
71389247,annotator_1,216476700,lagrangian,,NMF_10,lagrangian,78d58504-8783-4b96-bf09-362694d31c5e,lagrangian,kant,concept,experience,object
71270390,annotator_3,216476700,lagrangian,,NMF_10,lagrangian,78d58504-8783-4b96-bf09-362694d31c5e,lagrangian,kant,concept,experience,object
71266838,annotator_0,216476700,lagrangian,,NMF_10,lagrangian,78d58504-8783-4b96-bf09-362694d31c5e,lagrangian,kant,concept,experience,object
71213589,annotator_2,216476700,lagrangian,,NMF_10,lagrangian,78d58504-8783-4b96-bf09-362694d31c5e,lagrangian,kant,concept,experience,object
71122062,annotator_4,216476700,lagrangian,,NMF_10,kant,78d58504-8783-4b96-bf09-362694d31c5e,lagrangian,kant,concept,experience,object
71384034,annotator_1,216476701,snyder,,CFMF_50,snyder,3edb866d-771b-4581-9d14-c02373daa820,organism,snyder,gene,species,specie
71270484,annotator_3,216476701,snyder,,CFMF_50,snyder,3edb866d-771b-4581-9d14-c02373daa820,organism,snyder,gene,species,specie
71266136,annotator_0,216476701,snyder,,CFMF_50,snyder,3edb866d-771b-4581-9d14-c02373daa820,organism,snyder,gene,species,specie
71212420,annotator_2,216476701,snyder,,CFMF_50,snyder,3edb866d-771b-4581-9d14-c02373daa820,organism,snyder,gene,species,specie
71123186,annotator_4,216476701,snyder,,CFMF_50,snyder,3edb866d-771b-4581-9d14-c02373daa820,organism,snyder,gene,species,specie
71384581,annotator_1,216476702,hume,,CFMF_10,hume,fd2f689d-5c48-4ef0-97bc-cbaecbad6ff5,particle,quantum,measurement,hume,mechanic
71270930,annotator_3,216476702,hume,,CFMF_10,hume,fd2f689d-5c48-4ef0-97bc-cbaecbad6ff5,particle,quantum,measurement,hume,mechanic
71267583,annotator_0,216476702,hume,,CFMF_10,hume,fd2f689d-5c48-4ef0-97bc-cbaecbad6ff5,particle,quantum,measurement,hume,mechanic
71214591,annotator_2,216476702,hume,,CFMF_10,hume,fd2f689d-5c48-4ef0-97bc-cbaecbad6ff5,particle,quantum,measurement,hume,mechanic
71124508,annotator_4,216476702,hume,,CFMF_10,hume,fd2f689d-5c48-4ef0-97bc-cbaecbad6ff5,particle,quantum,measurement,hume,mechanic
71389407,annotator_1,216476703,heidegger,,CFMF_50,heidegger,f6c9ccf8-5880-4054-8824-cba5e088184b,heidegger,justification,belief,epistemic,doxastic
71270715,annotator_3,216476703,heidegger,,CFMF_50,heidegger,f6c9ccf8-5880-4054-8824-cba5e088184b,heidegger,justification,belief,epistemic,doxastic
71264801,annotator_0,216476703,heidegger,,CFMF_50,heidegger,f6c9ccf8-5880-4054-8824-cba5e088184b,heidegger,justification,belief,epistemic,doxastic
71214015,annotator_2,216476703,heidegger,,CFMF_50,heidegger,f6c9ccf8-5880-4054-8824-cba5e088184b,heidegger,justification,belief,epistemic,doxastic
71122682,annotator_4,216476703,heidegger,,CFMF_50,heidegger,f6c9ccf8-5880-4054-8824-cba5e088184b,heidegger,justification,belief,epistemic,doxastic
71384507,annotator_1,216476704,technologist,,Top2Vec_48,technologist,ae39c5bb-bcb2-4e8d-8a0d-a1a44e73a800,technologist,justified,justification,bivs,reliabilist
71270462,annotator_3,216476704,technologist,,Top2Vec_48,bivs,ae39c5bb-bcb2-4e8d-8a0d-a1a44e73a800,technologist,justified,justification,bivs,reliabilist
71266110,annotator_0,216476704,technologist,,Top2Vec_48,technologist,ae39c5bb-bcb2-4e8d-8a0d-a1a44e73a800,technologist,justified,justification,bivs,reliabilist
71212646,annotator_2,216476704,technologist,,Top2Vec_48,bivs,ae39c5bb-bcb2-4e8d-8a0d-a1a44e73a800,technologist,justified,justification,bivs,reliabilist
71126230,annotator_4,216476704,technologist,,Top2Vec_48,bivs,ae39c5bb-bcb2-4e8d-8a0d-a1a44e73a800,technologist,justified,justification,bivs,reliabilist
71384339,annotator_1,216476705,octopus,True,CONTROL,octopus,e658b95q-7r89-0123-no45-pq67rs890123,doctor,nurse,teacher,engineer,octopus
71270601,annotator_3,216476705,octopus,True,CONTROL,octopus,e658b95q-7r89-0123-no45-pq67rs890123,doctor,nurse,teacher,engineer,octopus
71267668,annotator_0,216476705,octopus,True,CONTROL,octopus,e658b95q-7r89-0123-no45-pq67rs890123,doctor,nurse,teacher,engineer,octopus
71211820,annotator_2,216476705,octopus,True,CONTROL,octopus,e658b95q-7r89-0123-no45-pq67rs890123,doctor,nurse,teacher,engineer,octopus
71123805,annotator_4,216476705,octopus,True,CONTROL,octopus,e658b95q-7r89-0123-no45-pq67rs890123,doctor,nurse,teacher,engineer,octopus
71384219,annotator_1,216476706,measurability,,LDA_54,world,f7dfd49c-d13b-49b9-93e2-19aa82965568,object,world,property,measurability,relation
71270922,annotator_3,216476706,measurability,,LDA_54,world,f7dfd49c-d13b-49b9-93e2-19aa82965568,object,world,property,measurability,relation
71268147,annotator_0,216476706,measurability,,LDA_54,measurability,f7dfd49c-d13b-49b9-93e2-19aa82965568,object,world,property,measurability,relation
71212594,annotator_2,216476706,measurability,,LDA_54,measurability,f7dfd49c-d13b-49b9-93e2-19aa82965568,object,world,property,measurability,relation
71121987,annotator_4,216476706,measurability,,LDA_54,measurability,f7dfd49c-d13b-49b9-93e2-19aa82965568,object,world,property,measurability,relation
71384495,annotator_1,216476707,skeptic,,NMF_50,beauty,4b462d87-4aaf-4ac3-9053-3a56f985c781,bet,beauty,bookie,dutch,skeptic
71270625,annotator_3,216476707,skeptic,,NMF_50,skeptic,4b462d87-4aaf-4ac3-9053-3a56f985c781,bet,beauty,bookie,dutch,skeptic
71268288,annotator_0,216476707,skeptic,,NMF_50,beauty,4b462d87-4aaf-4ac3-9053-3a56f985c781,bet,beauty,bookie,dutch,skeptic
71214675,annotator_2,216476707,skeptic,,NMF_50,beauty,4b462d87-4aaf-4ac3-9053-3a56f985c781,bet,beauty,bookie,dutch,skeptic
71123957,annotator_4,216476707,skeptic,,NMF_50,beauty,4b462d87-4aaf-4ac3-9053-3a56f985c781,bet,beauty,bookie,dutch,skeptic
71389047,annotator_1,216476708,arousal,,BERTopic_10,arousal,40575bfa-ed27-40bd-be5f-8d945f830108,arousal,quantum,particle,theory,state
71270848,annotator_3,216476708,arousal,,BERTopic_10,arousal,40575bfa-ed27-40bd-be5f-8d945f830108,arousal,quantum,particle,theory,state
71268304,annotator_0,216476708,arousal,,BERTopic_10,arousal,40575bfa-ed27-40bd-be5f-8d945f830108,arousal,quantum,particle,theory,state
71214244,annotator_2,216476708,arousal,,BERTopic_10,arousal,40575bfa-ed27-40bd-be5f-8d945f830108,arousal,quantum,particle,theory,state
71124373,annotator_4,216476708,arousal,,BERTopic_10,arousal,40575bfa-ed27-40bd-be5f-8d945f830108,arousal,quantum,particle,theory,state
71384271,annotator_1,216476709,luper,,LDA_54,luper,dc2929fc-125d-4eb2-bc18-82bc033e4d5d,function,set,luper,define,definition
71270469,annotator_3,216476709,luper,,LDA_54,luper,dc2929fc-125d-4eb2-bc18-82bc033e4d5d,function,set,luper,define,definition
71267795,annotator_0,216476709,luper,,LDA_54,luper,dc2929fc-125d-4eb2-bc18-82bc033e4d5d,function,set,luper,define,definition
71214237,annotator_2,216476709,luper,,LDA_54,luper,dc2929fc-125d-4eb2-bc18-82bc033e4d5d,function,set,luper,define,definition
71124414,annotator_4,216476709,luper,,LDA_54,luper,dc2929fc-125d-4eb2-bc18-82bc033e4d5d,function,set,luper,define,definition
71384519,annotator_1,216476710,subjec,,LDA_54,subjec,28f70a3b-e59d-4086-ab9c-91a34d878b68,particle,quantum,field,theory,subjec
71270732,annotator_3,216476710,subjec,,LDA_54,subjec,28f70a3b-e59d-4086-ab9c-91a34d878b68,particle,quantum,field,theory,subjec
71265524,annotator_0,216476710,subjec,,LDA_54,subjec,28f70a3b-e59d-4086-ab9c-91a34d878b68,particle,quantum,field,theory,subjec
71214539,annotator_2,216476710,subjec,,LDA_54,subjec,28f70a3b-e59d-4086-ab9c-91a34d878b68,particle,quantum,field,theory,subjec
71125120,annotator_4,216476710,subjec,,LDA_54,subjec,28f70a3b-e59d-4086-ab9c-91a34d878b68,particle,quantum,field,theory,subjec
71384408,annotator_1,216476711,spectral,,CFMF_50,spectral,74c625b3-37f6-4bfa-834d-f20b0439d7f4,mach,faraday,duhem,maxwell,spectral
71270572,annotator_3,216476711,spectral,,CFMF_50,duhem,74c625b3-37f6-4bfa-834d-f20b0439d7f4,mach,faraday,duhem,maxwell,spectral
71265465,annotator_0,216476711,spectral,,CFMF_50,spectral,74c625b3-37f6-4bfa-834d-f20b0439d7f4,mach,faraday,duhem,maxwell,spectral
71212723,annotator_2,216476711,spectral,,CFMF_50,spectral,74c625b3-37f6-4bfa-834d-f20b0439d7f4,mach,faraday,duhem,maxwell,spectral
71126286,annotator_4,216476711,spectral,,CFMF_50,spectral,74c625b3-37f6-4bfa-834d-f20b0439d7f4,mach,faraday,duhem,maxwell,spectral
71389000,annotator_1,216476712,reductivist,,Top2Vec_25,nma,2de15fe3-f0d3-42c8-b5b8-3d5aa1f4721d,realist,pessimistic,antirealists,reductivist,nma
71270652,annotator_3,216476712,reductivist,,Top2Vec_25,nma,2de15fe3-f0d3-42c8-b5b8-3d5aa1f4721d,realist,pessimistic,antirealists,reductivist,nma
71267628,annotator_0,216476712,reductivist,,Top2Vec_25,reductivist,2de15fe3-f0d3-42c8-b5b8-3d5aa1f4721d,realist,pessimistic,antirealists,reductivist,nma
71213064,annotator_2,216476712,reductivist,,Top2Vec_25,nma,2de15fe3-f0d3-42c8-b5b8-3d5aa1f4721d,realist,pessimistic,antirealists,reductivist,nma
71123220,annotator_4,216476712,reductivist,,Top2Vec_25,nma,2de15fe3-f0d3-42c8-b5b8-3d5aa1f4721d,realist,pessimistic,antirealists,reductivist,nma
71384585,annotator_1,216476713,nonexistent,,CFMF_50,nonexistent,f3758cfd-a87e-48f9-990f-cef395dae8c8,bohr,nonexistent,quantum,wave,electron
71270743,annotator_3,216476713,nonexistent,,CFMF_50,nonexistent,f3758cfd-a87e-48f9-990f-cef395dae8c8,bohr,nonexistent,quantum,wave,electron
71267879,annotator_0,216476713,nonexistent,,CFMF_50,nonexistent,f3758cfd-a87e-48f9-990f-cef395dae8c8,bohr,nonexistent,quantum,wave,electron
71214054,annotator_2,216476713,nonexistent,,CFMF_50,nonexistent,f3758cfd-a87e-48f9-990f-cef395dae8c8,bohr,nonexistent,quantum,wave,electron
71125381,annotator_4,216476713,nonexistent,,CFMF_50,bohr,f3758cfd-a87e-48f9-990f-cef395dae8c8,bohr,nonexistent,quantum,wave,electron
71384273,annotator_1,216476714,lettuce,True,CONTROL,lettuce,a214751m-3n45-6789-jk01-lm23no456789,python,java,c++,ruby,lettuce
71270926,annotator_3,216476714,lettuce,True,CONTROL,lettuce,a214751m-3n45-6789-jk01-lm23no456789,python,java,c++,ruby,lettuce
71266789,annotator_0,216476714,lettuce,True,CONTROL,lettuce,a214751m-3n45-6789-jk01-lm23no456789,python,java,c++,ruby,lettuce
71211755,annotator_2,216476714,lettuce,True,CONTROL,lettuce,a214751m-3n45-6789-jk01-lm23no456789,python,java,c++,ruby,lettuce
71122250,annotator_4,216476714,lettuce,True,CONTROL,lettuce,a214751m-3n45-6789-jk01-lm23no456789,python,java,c++,ruby,lettuce
71389041,annotator_1,216476715,coercive,,Top2Vec_25,mortgage,1ec09592-b47c-4534-89bc-9615b15039f6,mortgage,prerequisite,existency,coercive,falseness
71270757,annotator_3,216476715,coercive,,Top2Vec_25,mortgage,1ec09592-b47c-4534-89bc-9615b15039f6,mortgage,prerequisite,existency,coercive,falseness
71268166,annotator_0,216476715,coercive,,Top2Vec_25,falseness,1ec09592-b47c-4534-89bc-9615b15039f6,mortgage,prerequisite,existency,coercive,falseness
71213187,annotator_2,216476715,coercive,,Top2Vec_25,mortgage,1ec09592-b47c-4534-89bc-9615b15039f6,mortgage,prerequisite,existency,coercive,falseness
71123773,annotator_4,216476715,coercive,,Top2Vec_25,mortgage,1ec09592-b47c-4534-89bc-9615b15039f6,mortgage,prerequisite,existency,coercive,falseness
71384500,annotator_1,216476716,obstruct,,Top2Vec_48,obstruct,ea094422-7be2-40d7-b169-5af6f883fee7,organism,gene,phenotypic,phenotype,obstruct
71270644,annotator_3,216476716,obstruct,,Top2Vec_48,obstruct,ea094422-7be2-40d7-b169-5af6f883fee7,organism,gene,phenotypic,phenotype,obstruct
71268049,annotator_0,216476716,obstruct,,Top2Vec_48,obstruct,ea094422-7be2-40d7-b169-5af6f883fee7,organism,gene,phenotypic,phenotype,obstruct
71212728,annotator_2,216476716,obstruct,,Top2Vec_48,obstruct,ea094422-7be2-40d7-b169-5af6f883fee7,organism,gene,phenotypic,phenotype,obstruct
71123569,annotator_4,216476716,obstruct,,Top2Vec_48,obstruct,ea094422-7be2-40d7-b169-5af6f883fee7,organism,gene,phenotypic,phenotype,obstruct
71389185,annotator_1,216476717,interpreter,,CFMF_25,interpreter,4ce1f6e0-59a3-4f30-aa88-836471015179,interpreter,mechanic,particle,quantum,measurement
71270683,annotator_3,216476717,interpreter,,CFMF_25,interpreter,4ce1f6e0-59a3-4f30-aa88-836471015179,interpreter,mechanic,particle,quantum,measurement
71268298,annotator_0,216476717,interpreter,,CFMF_25,interpreter,4ce1f6e0-59a3-4f30-aa88-836471015179,interpreter,mechanic,particle,quantum,measurement
71211910,annotator_2,216476717,interpreter,,CFMF_25,interpreter,4ce1f6e0-59a3-4f30-aa88-836471015179,interpreter,mechanic,particle,quantum,measurement
71123648,annotator_4,216476717,interpreter,,CFMF_25,interpreter,4ce1f6e0-59a3-4f30-aa88-836471015179,interpreter,mechanic,particle,quantum,measurement
71389141,annotator_1,216476718,huene,,NMF_10,huene,d43444cf-82c7-43f4-889f-d3c30a1e8842,model,set,huene,game,system
71270707,annotator_3,216476718,huene,,NMF_10,huene,d43444cf-82c7-43f4-889f-d3c30a1e8842,model,set,huene,game,system
71268019,annotator_0,216476718,huene,,NMF_10,game,d43444cf-82c7-43f4-889f-d3c30a1e8842,model,set,huene,game,system
71214398,annotator_2,216476718,huene,,NMF_10,huene,d43444cf-82c7-43f4-889f-d3c30a1e8842,model,set,huene,game,system
71124501,annotator_4,216476718,huene,,NMF_10,huene,d43444cf-82c7-43f4-889f-d3c30a1e8842,model,set,huene,game,system
71388994,annotator_1,216476719,poncelet,,BERTopic_10,poncelet,bcc1ad73-1fe5-4a11-b3f3-d58b0ab16a9b,causal,cause,poncelet,law,explanation
71270808,annotator_3,216476719,poncelet,,BERTopic_10,poncelet,bcc1ad73-1fe5-4a11-b3f3-d58b0ab16a9b,causal,cause,poncelet,law,explanation
71267929,annotator_0,216476719,poncelet,,BERTopic_10,poncelet,bcc1ad73-1fe5-4a11-b3f3-d58b0ab16a9b,causal,cause,poncelet,law,explanation
71214455,annotator_2,216476719,poncelet,,BERTopic_10,poncelet,bcc1ad73-1fe5-4a11-b3f3-d58b0ab16a9b,causal,cause,poncelet,law,explanation
71122835,annotator_4,216476719,poncelet,,BERTopic_10,poncelet,bcc1ad73-1fe5-4a11-b3f3-d58b0ab16a9b,causal,cause,poncelet,law,explanation
71389483,annotator_1,216476720,heath,,Top2Vec_48,heath,4e3ffba6-e461-4ccc-aae2-582b9dd787ad,kuhn,lakatos,heath,kuhnian,laudan
71270727,annotator_3,216476720,heath,,Top2Vec_48,heath,4e3ffba6-e461-4ccc-aae2-582b9dd787ad,kuhn,lakatos,heath,kuhnian,laudan
71267365,annotator_0,216476720,heath,,Top2Vec_48,heath,4e3ffba6-e461-4ccc-aae2-582b9dd787ad,kuhn,lakatos,heath,kuhnian,laudan
71214694,annotator_2,216476720,heath,,Top2Vec_48,heath,4e3ffba6-e461-4ccc-aae2-582b9dd787ad,kuhn,lakatos,heath,kuhnian,laudan
71122472,annotator_4,216476720,heath,,Top2Vec_48,kuhnian,4e3ffba6-e461-4ccc-aae2-582b9dd787ad,kuhn,lakatos,heath,kuhnian,laudan
71384457,annotator_1,216476721,auditor,,Top2Vec_48,auditor,7651886d-8e90-4635-b712-fd272845f233,sociologist,bloor,sociological,sociology,auditor
71270840,annotator_3,216476721,auditor,,Top2Vec_48,auditor,7651886d-8e90-4635-b712-fd272845f233,sociologist,bloor,sociological,sociology,auditor
71267969,annotator_0,216476721,auditor,,Top2Vec_48,auditor,7651886d-8e90-4635-b712-fd272845f233,sociologist,bloor,sociological,sociology,auditor
71213275,annotator_2,216476721,auditor,,Top2Vec_48,auditor,7651886d-8e90-4635-b712-fd272845f233,sociologist,bloor,sociological,sociology,auditor
71122417,annotator_4,216476721,auditor,,Top2Vec_48,bloor,7651886d-8e90-4635-b712-fd272845f233,sociologist,bloor,sociological,sociology,auditor
71384039,annotator_1,216476722,bilateral,,LDA_54,bilateral,249cf27a-18e1-42b3-846e-c6f2d31d79dc,gas,temperature,law,bilateral,energy
71270781,annotator_3,216476722,bilateral,,LDA_54,bilateral,249cf27a-18e1-42b3-846e-c6f2d31d79dc,gas,temperature,law,bilateral,energy
71265165,annotator_0,216476722,bilateral,,LDA_54,bilateral,249cf27a-18e1-42b3-846e-c6f2d31d79dc,gas,temperature,law,bilateral,energy
71214370,annotator_2,216476722,bilateral,,LDA_54,bilateral,249cf27a-18e1-42b3-846e-c6f2d31d79dc,gas,temperature,law,bilateral,energy
71121934,annotator_4,216476722,bilateral,,LDA_54,law,249cf27a-18e1-42b3-846e-c6f2d31d79dc,gas,temperature,law,bilateral,energy
71389414,annotator_1,216476723,convex,,CFMF-emb_24,convex,22de2405-915b-422d-854a-abde444030c5,belief,convex,knowledge,epistemic,justification
71270859,annotator_3,216476723,convex,,CFMF-emb_24,convex,22de2405-915b-422d-854a-abde444030c5,belief,convex,knowledge,epistemic,justification
71266235,annotator_0,216476723,convex,,CFMF-emb_24,convex,22de2405-915b-422d-854a-abde444030c5,belief,convex,knowledge,epistemic,justification
71212227,annotator_2,216476723,convex,,CFMF-emb_24,convex,22de2405-915b-422d-854a-abde444030c5,belief,convex,knowledge,epistemic,justification
71122410,annotator_4,216476723,convex,,CFMF-emb_24,convex,22de2405-915b-422d-854a-abde444030c5,belief,convex,knowledge,epistemic,justification
71389150,annotator_1,216476724,wissenschaftslehre,,NMF_25,wissenschaftslehre,910de57c-1d50-455b-b6ce-a491287886bb,cause,causal,event,wissenschaftslehre,causation
71270662,annotator_3,216476724,wissenschaftslehre,,NMF_25,wissenschaftslehre,910de57c-1d50-455b-b6ce-a491287886bb,cause,causal,event,wissenschaftslehre,causation
71267665,annotator_0,216476724,wissenschaftslehre,,NMF_25,wissenschaftslehre,910de57c-1d50-455b-b6ce-a491287886bb,cause,causal,event,wissenschaftslehre,causation
71214133,annotator_2,216476724,wissenschaftslehre,,NMF_25,wissenschaftslehre,910de57c-1d50-455b-b6ce-a491287886bb,cause,causal,event,wissenschaftslehre,causation
71126432,annotator_4,216476724,wissenschaftslehre,,NMF_25,wissenschaftslehre,910de57c-1d50-455b-b6ce-a491287886bb,cause,causal,event,wissenschaftslehre,causation
71384337,annotator_1,216476725,fic,,Top2Vec_48,fic,9cc7cec6-fa72-4678-8d53-23dc555a6311,kant,fic,sensibility,transcendental,kantian
71270422,annotator_3,216476725,fic,,Top2Vec_48,fic,9cc7cec6-fa72-4678-8d53-23dc555a6311,kant,fic,sensibility,transcendental,kantian
71267645,annotator_0,216476725,fic,,Top2Vec_48,fic,9cc7cec6-fa72-4678-8d53-23dc555a6311,kant,fic,sensibility,transcendental,kantian
71212604,annotator_2,216476725,fic,,Top2Vec_48,fic,9cc7cec6-fa72-4678-8d53-23dc555a6311,kant,fic,sensibility,transcendental,kantian
71126368,annotator_4,216476725,fic,,Top2Vec_48,fic,9cc7cec6-fa72-4678-8d53-23dc555a6311,kant,fic,sensibility,transcendental,kantian
71384252,annotator_1,216476726,analyst,,CFMF_50,analyst,331bce70-e915-4648-8d2f-897d86a4734d,leibniz,universe,instant,analyst,whitehead
